1210	9636100441342872086.wav	ناوەندی زرانی  نیشتیمانی‎ (NHC) ‎دەڵێت لەم کاتەدا جێری هیچ مەترسیەکی دروست نکات بۆ سەر وشکانی.	ناوەندی زرانی  نیشتیمانی‎ nhc ‎دەڵێت لەم کاتەدا جێری هیچ مەترسیەکی دروست نکات بۆ سەر وشکانی	ن ا و ە ن د ی | ز ر ا ن ی | ن ی ش ت ی م ا ن ی ‎ | n h c | ‎ د ە ڵ ێ ت | ل ە م | ک ا ت ە د ا | ج ێ ر ی | ه ی چ | م ە ت ر س ی ە ک ی | د ر و س ت | ن ک ا ت | ب ۆ | س ە ر | و ش ک ا ن ی |	186240	FEMALE
1328	6856770259800120774.wav	تەنانەت پێشنیاری ئەوەشی کرد ئەو توانایانە لە لێکدانەوەی ڕەفتاری مرۆڤدا ئەگەری هەیە هاوشێوە بێت لەگەڵ ئاژەڵیشدا وەکو سەگی ماڵی.	تەنانەت پێشنیاری ئەوەشی کرد ئەو توانایانە لە لێکدانەوەی ڕەفتاری مرۆڤدا ئەگەری هەیە هاوشێوە بێت لەگەڵ ئاژەڵیشدا وەکو سەگی ماڵی	ت ە ن ا ن ە ت | پ ێ ش ن ی ا ر ی | ئ ە و ە ش ی | ک ر د | ئ ە و | ت و ا ن ا ی ا ن ە | ل ە | ل ێ ک د ا ن ە و ە ی | ڕ ە ف ت ا ر ی | م ر ۆ ڤ د ا | ئ ە گ ە ر ی | ه ە ی ە | ه ا و ش ێ و ە | ب ێ ت | ل ە گ ە ڵ | ئ ا ژ ە ڵ ی ش د ا | و ە ک و | س ە گ ی | م ا ڵ ی |	219840	FEMALE
1498	2077429836459269094.wav	زۆر گەشت بۆ گردەکانی بن دەریاکە بە درێژایی ساڵ دەکرێت و برینداربوون بەهۆی ئەم گردانەوە زۆر دەگمەنە.	زۆر گەشت بۆ گردەکانی بن دەریاکە بە درێژایی ساڵ دەکرێت و برینداربوون بەهۆی ئەم گردانەوە زۆر دەگمەنە	ز ۆ ر | گ ە ش ت | ب ۆ | گ ر د ە ک ا ن ی | ب ن | د ە ر ی ا ک ە | ب ە | د ر ێ ژ ا ی ی | س ا ڵ | د ە ک ر ێ ت | و | ب ر ی ن د ا ر ب و و ن | ب ە ه ۆ ی | ئ ە م | گ ر د ا ن ە و ە | ز ۆ ر | د ە گ م ە ن ە |	168000	FEMALE
842	13587656882591824730.wav	ئاگاداربە: باڕی شارۆچکە بچوکەکان هەمیشە شوێنی باش نین بۆ گەشتیارێکی نامۆ لێی بمێنێتەوە.	ئاگاداربە باڕی شارۆچکە بچوکەکان هەمیشە شوێنی باش نین بۆ گەشتیارێکی نامۆ لێی بمێنێتەوە	ئ ا گ ا د ا ر ب ە | ب ا ڕ ی | ش ا ر ۆ چ ک ە | ب چ و ک ە ک ا ن | ه ە م ی ش ە | ش و ێ ن ی | ب ا ش | ن ی ن | ب ۆ | گ ە ش ت ی ا ر ێ ک ی | ن ا م ۆ | ل ێ ی | ب م ێ ن ێ ت ە و ە |	131520	FEMALE
276	1066197615379296004.wav	سیاسەتی کۆمن پلاند پارێنتهودی هەڵوەشاندەوە بەهۆی لێکۆڵینەوەیەکەوە لەسەر خەرجی و راپۆرتەکانی پارەکانی کە لەلایەن نوێنەر کلیف ستیرنزەوە دەکرێت.	سیاسەتی کۆمن پلاند پارێنتهودی هەڵوەشاندەوە بەهۆی لێکۆڵینەوەیەکەوە لەسەر خەرجی و راپۆرتەکانی پارەکانی کە لەلایەن نوێنەر کلیف ستیرنزەوە دەکرێت	س ی ا س ە ت ی | ک ۆ م ن | پ ل ا ن د | پ ا ر ێ ن ت ه و د ی | ه ە ڵ و ە ش ا ن د ە و ە | ب ە ه ۆ ی | ل ێ ک ۆ ڵ ی ن ە و ە ی ە ک ە و ە | ل ە س ە ر | خ ە ر ج ی | و | ر ا پ ۆ ر ت ە ک ا ن ی | پ ا ر ە ک ا ن ی | ک ە | ل ە ل ا ی ە ن | ن و ێ ن ە ر | ک ل ی ف | س ت ی ر ن ز ە و ە | د ە ک ر ێ ت |	286080	MALE
24	4765783766756833974.wav	یاریزانی ڕۆژی ئەمڕۆ بریتیە لە ئەلێکس ئۆڤیکین لە واشینتۆن کاپیتاڵس.	یاریزانی ڕۆژی ئەمڕۆ بریتیە لە ئەلێکس ئۆڤیکین لە واشینتۆن کاپیتاڵس	ی ا ر ی ز ا ن ی | ڕ ۆ ژ ی | ئ ە م ڕ ۆ | ب ر ی ت ی ە | ل ە | ئ ە ل ێ ک س | ئ ۆ ڤ ی ک ی ن | ل ە | و ا ش ی ن ت ۆ ن | ک ا پ ی ت ا ڵ س |	129600	FEMALE
75	16191172219258941344.wav	هەروەها دادوەری باڵا، ئیڤانجیلۆس کالۆسیس بەندکرا چونکە تۆمەتبارکرا بە گەندەلی و ڕەفتاری نەشیاو.	هەروەها دادوەری باڵا ئیڤانجیلۆس کالۆسیس بەندکرا چونکە تۆمەتبارکرا بە گەندەلی و ڕەفتاری نەشیاو	ه ە ر و ە ه ا | د ا د و ە ر ی | ب ا ڵ ا | ئ ی ڤ ا ن ج ی ل ۆ س | ک ا ل ۆ س ی س | ب ە ن د ک ر ا | چ و ن ک ە | ت ۆ م ە ت ب ا ر ک ر ا | ب ە | گ ە ن د ە ل ی | و | ڕ ە ف ت ا ر ی | ن ە ش ی ا و |	155520	MALE
1458	8339104123110096110.wav	موشەکێکی زەبەلاحی دەوێت کە زیاتر لە ١٠٠ پێ [٣٠ مەتر] بەرز بێت بۆ ئەوەی سەتەلایتێکی تەلەسکۆبدار هەلبداتە بۆشایی ئاسمان.	موشەکێکی زەبەلاحی دەوێت کە زیاتر لە ١٠٠ پێ [٣٠ مەتر] بەرز بێت بۆ ئەوەی سەتەلایتێکی تەلەسکۆبدار هەلبداتە بۆشایی ئاسمان	م و ش ە ک ێ ک ی | ز ە ب ە ل ا ح ی | د ە و ێ ت | ک ە | ز ی ا ت ر | ل ە | ١ ٠ ٠ | پ ێ | [ ٣ ٠ | م ە ت ر ] | ب ە ر ز | ب ێ ت | ب ۆ | ئ ە و ە ی | س ە ت ە ل ا ی ت ێ ک ی | ت ە ل ە س ک ۆ ب د ا ر | ه ە ل ب د ا ت ە | ب ۆ ش ا ی ی | ئ ا س م ا ن |	181440	MALE
771	1492303581196964863.wav	زۆربەی فیستیڤالەکانی پەرستگاکە وەکو بەشێك لە ساڵیادی پەرستگاکە یان لەدایکبوونی خوداوەندێك ئاهەنگ دەکرێتەوە یان هەر بۆنەیەکی تری گەورە پەیوەندی هەبێت بە پەرستگاکەوە.	زۆربەی فیستیڤالەکانی پەرستگاکە وەکو بەشێك لە ساڵیادی پەرستگاکە یان لەدایکبوونی خوداوەندێك ئاهەنگ دەکرێتەوە یان هەر بۆنەیەکی تری گەورە پەیوەندی هەبێت بە پەرستگاکەوە	ز ۆ ر ب ە ی | ف ی س ت ی ڤ ا ل ە ک ا ن ی | پ ە ر س ت گ ا ک ە | و ە ک و | ب ە ش ێ ك | ل ە | س ا ڵ ی ا د ی | پ ە ر س ت گ ا ک ە | ی ا ن | ل ە د ا ی ک ب و و ن ی | خ و د ا و ە ن د ێ ك | ئ ا ه ە ن گ | د ە ک ر ێ ت ە و ە | ی ا ن | ه ە ر | ب ۆ ن ە ی ە ک ی | ت ر ی | گ ە و ر ە | پ ە ی و ە ن د ی | ه ە ب ێ ت | ب ە | پ ە ر س ت گ ا ک ە و ە |	227520	FEMALE
1114	14176408358702181429.wav	زۆرینەی نەریتەکان دەربارەی ئەم پشووە لەخۆ گیراوە لەلایەن نابڕوادارانی وڵاتە مەسیحیەکان و نا مەسیحیەکانی جیهان.	زۆرینەی نەریتەکان دەربارەی ئەم پشووە لەخۆ گیراوە لەلایەن نابڕوادارانی وڵاتە مەسیحیەکان و نا مەسیحیەکانی جیهان	ز ۆ ر ی ن ە ی | ن ە ر ی ت ە ک ا ن | د ە ر ب ا ر ە ی | ئ ە م | پ ش و و ە | ل ە خ ۆ | گ ی ر ا و ە | ل ە ل ا ی ە ن | ن ا ب ڕ و ا د ا ر ا ن ی | و ڵ ا ت ە | م ە س ی ح ی ە ک ا ن | و | ن ا | م ە س ی ح ی ە ک ا ن ی | ج ی ه ا ن |	128640	MALE
34	385845681862704396.wav	پیکێ جونیەر دوور خرایەوە پاش پێشبڕكێی هەنگاریان گراند پری-ساڵی ٢٠٠٩	پیکێ جونیەر دوور خرایەوە پاش پێشبڕكێی هەنگاریان گراند پری-ساڵی ٢٠٠٩	پ ی ک ێ | ج و ن ی ە ر | د و و ر | خ ر ا ی ە و ە | پ ا ش | پ ێ ش ب ڕ ك ێ ی | ه ە ن گ ا ر ی ا ن | گ ر ا ن د | پ ر ی - س ا ڵ ی | ٢ ٠ ٠ ٩ |	188160	MALE
1219	2105808915235071555.wav	بۆ بەراوردکردنی دانیشتوان کە دەبێتە هۆی سەرسوڕمانی زۆرێك: لە ویلایەتە یەکگرتوەکاندا هاوڵاتی ڕەچەڵەک ئەفریقی-ئەمریکی زۆر زیاترە لە هاوڵاتیانی کەنەدی.	بۆ بەراوردکردنی دانیشتوان کە دەبێتە هۆی سەرسوڕمانی زۆرێك لە ویلایەتە یەکگرتوەکاندا هاوڵاتی ڕەچەڵەک ئەفریقی-ئەمریکی زۆر زیاترە لە هاوڵاتیانی کەنەدی	ب ۆ | ب ە ر ا و ر د ک ر د ن ی | د ا ن ی ش ت و ا ن | ک ە | د ە ب ێ ت ە | ه ۆ ی | س ە ر س و ڕ م ا ن ی | ز ۆ ر ێ ك | ل ە | و ی ل ا ی ە ت ە | ی ە ک گ ر ت و ە ک ا ن د ا | ه ا و ڵ ا ت ی | ڕ ە چ ە ڵ ە ک | ئ ە ف ر ی ق ی - ئ ە م ر ی ک ی | ز ۆ ر | ز ی ا ت ر ە | ل ە | ه ا و ڵ ا ت ی ا ن ی | ک ە ن ە د ی |	486720	FEMALE
266	15166429179224130338.wav	چیاو و شاریپۆڤ زانرا مەودایەکی سەلامەتیان هەیە لە پاڵنەرە گونجێنرەکانەوە.	چیاو و شاریپۆڤ زانرا مەودایەکی سەلامەتیان هەیە لە پاڵنەرە گونجێنرەکانەوە	چ ی ا و | و | ش ا ر ی پ ۆ ڤ | ز ا ن ر ا | م ە و د ا ی ە ک ی | س ە ل ا م ە ت ی ا ن | ه ە ی ە | ل ە | پ ا ڵ ن ە ر ە | گ و ن ج ێ ن ر ە ک ا ن ە و ە |	131520	MALE
1038	1334616037241248491.wav	ئاوزنگ پشتیوانیە بۆ پێکانی سوار کە لە هەردووک لای زینەکەی دادەنێت.	ئاوزنگ پشتیوانیە بۆ پێکانی سوار کە لە هەردووک لای زینەکەی دادەنێت	ئ ا و ز ن گ | پ ش ت ی و ا ن ی ە | ب ۆ | پ ێ ک ا ن ی | س و ا ر | ک ە | ل ە | ه ە ر د و و ک | ل ا ی | ز ی ن ە ک ە ی | د ا د ە ن ێ ت |	177600	FEMALE
42	8194811094565295601.wav	بە جۆن گرانتیشەوە هەندێک بڕوایان وایە کە هەردوو هۆکاری نەمانی کۆمەکیی و گۆڕینی فەلسەفەی بەرنامەی تەلەڤیزۆنیی پەروەردەیی بۆتە هۆی کۆتایی هێنان بە زنجیرەکە.	بە جۆن گرانتیشەوە هەندێک بڕوایان وایە کە هەردوو هۆکاری نەمانی کۆمەکیی و گۆڕینی فەلسەفەی بەرنامەی تەلەڤیزۆنیی پەروەردەیی بۆتە هۆی کۆتایی هێنان بە زنجیرەکە	ب ە | ج ۆ ن | گ ر ا ن ت ی ش ە و ە | ه ە ن د ێ ک | ب ڕ و ا ی ا ن | و ا ی ە | ک ە | ه ە ر د و و | ه ۆ ک ا ر ی | ن ە م ا ن ی | ک ۆ م ە ک ی ی | و | گ ۆ ڕ ی ن ی | ف ە ل س ە ف ە ی | ب ە ر ن ا م ە ی | ت ە ل ە ڤ ی ز ۆ ن ی ی | پ ە ر و ە ر د ە ی ی | ب ۆ ت ە | ه ۆ ی | ک ۆ ت ا ی ی | ه ێ ن ا ن | ب ە | ز ن ج ی ر ە ک ە |	207360	FEMALE
176	4888453422666314924.wav	ستایشی ڕەخنەگرانەی وەرگرت لەو کاتەی لە ئەتلانتا بوو بۆ پەروەردەی شارستانی داهێنانکارانە پێزانی پێدرا.	ستایشی ڕەخنەگرانەی وەرگرت لەو کاتەی لە ئەتلانتا بوو بۆ پەروەردەی شارستانی داهێنانکارانە پێزانی پێدرا	س ت ا ی ش ی | ڕ ە خ ن ە گ ر ا ن ە ی | و ە ر گ ر ت | ل ە و | ک ا ت ە ی | ل ە | ئ ە ت ل ا ن ت ا | ب و و | ب ۆ | پ ە ر و ە ر د ە ی | ش ا ر س ت ا ن ی | د ا ه ێ ن ا ن ک ا ر ا ن ە | پ ێ ز ا ن ی | پ ێ د ر ا |	154560	MALE
1158	13391150574216584722.wav	جیمناستیكی ویلایەتە یەکگرتووەکانی ئەمریکا پشتیوانی لە لێکۆڵینەوەیەکی سەربەخۆ دەکات کە ڕەنگە تشیک بخاتە سەر ئەوەی بوێرانە گەندەڵی ڕێژەکە وەسف بکرێت لە لایەن ڕزگاربووانی دەستی لاری ناسار کە دەکرا بۆ ماوەیەکی زۆر ئاشکرا نەبووایە و هەر گۆڕانکاریەکی پێویست و گونجاویش لە خۆ بگرێت.	جیمناستیكی ویلایەتە یەکگرتووەکانی ئەمریکا پشتیوانی لە لێکۆڵینەوەیەکی سەربەخۆ دەکات کە ڕەنگە تشیک بخاتە سەر ئەوەی بوێرانە گەندەڵی ڕێژەکە وەسف بکرێت لە لایەن ڕزگاربووانی دەستی لاری ناسار کە دەکرا بۆ ماوەیەکی زۆر ئاشکرا نەبووایە و هەر گۆڕانکاریەکی پێویست و گونجاویش لە خۆ بگرێت	ج ی م ن ا س ت ی ك ی | و ی ل ا ی ە ت ە | ی ە ک گ ر ت و و ە ک ا ن ی | ئ ە م ر ی ک ا | پ ش ت ی و ا ن ی | ل ە | ل ێ ک ۆ ڵ ی ن ە و ە ی ە ک ی | س ە ر ب ە خ ۆ | د ە ک ا ت | ک ە | ڕ ە ن گ ە | ت ش ی ک | ب خ ا ت ە | س ە ر | ئ ە و ە ی | ب و ێ ر ا ن ە | گ ە ن د ە ڵ ی | ڕ ێ ژ ە ک ە | و ە س ف | ب ک ر ێ ت | ل ە | ل ا ی ە ن | ڕ ز گ ا ر ب و و ا ن ی | د ە س ت ی | ل ا ر ی | ن ا س ا ر | ک ە | د ە ک ر ا | ب ۆ | م ا و ە ی ە ک ی | ز ۆ ر | ئ ا ش ک ر ا | ن ە ب و و ا ی ە | و | ه ە ر | گ ۆ ڕ ا ن ک ا ر ی ە ک ی | پ ێ و ی س ت | و | گ و ن ج ا و ی ش | ل ە | خ ۆ | ب گ ر ێ ت |	397440	MALE
215	15999836065569054820.wav	گۆلف و رەگبی دانراون بگەڕێنەوە یاریەکانی ئۆلۆمپیاد.	گۆلف و رەگبی دانراون بگەڕێنەوە یاریەکانی ئۆلۆمپیاد	گ ۆ ل ف | و | ر ە گ ب ی | د ا ن ر ا و ن | ب گ ە ڕ ێ ن ە و ە | ی ا ر ی ە ک ا ن ی | ئ ۆ ل ۆ م پ ی ا د |	113280	MALE
65	11903219408419082624.wav	پڕۆژە یاساکە لەلایەن سەرۆکی پێشووی شارەوانی ساو پاولۆ مارتا ساوبلییەوە ئامادەکرا بوو. یاسا پێشنیارکراوەکە، دوای هەموارکردنەوەی، ئێستا لە ژێر دەستی ڕۆبێرتۆ جێفرسۆندایە‎.	پڕۆژە یاساکە لەلایەن سەرۆکی پێشووی شارەوانی ساو پاولۆ مارتا ساوبلییەوە ئامادەکرا بوو. یاسا پێشنیارکراوەکە، دوای هەموارکردنەوەی، ئێستا لە ژێر دەستی ڕۆبێرتۆ جێفرسۆندایە‎	پ ڕ ۆ ژ ە | ی ا س ا ک ە | ل ە ل ا ی ە ن | س ە ر ۆ ک ی | پ ێ ش و و ی | ش ا ر ە و ا ن ی | س ا و | پ ا و ل ۆ | م ا ر ت ا | س ا و ب ل ی ی ە و ە | ئ ا م ا د ە ک ر ا | ب و و . | ی ا س ا | پ ێ ش ن ی ا ر ک ر ا و ە ک ە ، | د و ا ی | ه ە م و ا ر ک ر د ن ە و ە ی ، | ئ ێ س ت ا | ل ە | ژ ێ ر | د ە س ت ی | ڕ ۆ ب ێ ر ت ۆ | ج ێ ف ر س ۆ ن د ا ی ە ‎ |	331200	FEMALE
167	4000323435828108965.wav	گەڕان و زانیاری کۆکردنەوەکانی دەیڤد هیدلی یارمەتیدەر بووە لەکردنی کردەکەدا لەڕێی ١٠ چەکدارەوە لە گروپی میلیشیای پاکیستانی بەناوی لاسخار-ی-تەیبە.	گەڕان و زانیاری کۆکردنەوەکانی دەیڤد هیدلی یارمەتیدەر بووە لەکردنی کردەکەدا لەڕێی ١٠ چەکدارەوە لە گروپی میلیشیای پاکیستانی بەناوی لاسخار-ی-تەیبە	گ ە ڕ ا ن | و | ز ا ن ی ا ر ی | ک ۆ ک ر د ن ە و ە ک ا ن ی | د ە ی ڤ د | ه ی د ل ی | ی ا ر م ە ت ی د ە ر | ب و و ە | ل ە ک ر د ن ی | ک ر د ە ک ە د ا | ل ە ڕ ێ ی | ١ ٠ | چ ە ک د ا ر ە و ە | ل ە | گ ر و پ ی | م ی ل ی ش ی ا ی | پ ا ک ی س ت ا ن ی | ب ە ن ا و ی | ل ا س خ ا ر - ی - ت ە ی ب ە |	228480	MALE
484	13770546621413857733.wav	شوێنکەوتووان ڕێگەی تایبەتیی گوزەرانیان هەیە، یان چەند کارێك دەکەن کە تایبەت بێت بەم ئەزموونانەیان.	شوێنکەوتووان ڕێگەی تایبەتیی گوزەرانیان هەیە یان چەند کارێك دەکەن کە تایبەت بێت بەم ئەزموونانەیان	ش و ێ ن ک ە و ت و و ا ن | ڕ ێ گ ە ی | ت ا ی ب ە ت ی ی | گ و ز ە ر ا ن ی ا ن | ه ە ی ە | ی ا ن | چ ە ن د | ک ا ر ێ ك | د ە ک ە ن | ک ە | ت ا ی ب ە ت | ب ێ ت | ب ە م | ئ ە ز م و و ن ا ن ە ی ا ن |	138240	MALE
300	7760083025290943807.wav	شکستی حوکمی دووەم کە پێشنیاری قەدەغەکردنی هاوسەرگیری هەمان سێکس دەکات، دەکرێت دەرگا بۆ یەکێتیە مەدەنیەکان لە دوارۆژدا دەکاتەوە.	شکستی حوکمی دووەم کە پێشنیاری قەدەغەکردنی هاوسەرگیری هەمان سێکس دەکات دەکرێت دەرگا بۆ یەکێتیە مەدەنیەکان لە دوارۆژدا دەکاتەوە	ش ک س ت ی | ح و ک م ی | د و و ە م | ک ە | پ ێ ش ن ی ا ر ی | ق ە د ە غ ە ک ر د ن ی | ه ا و س ە ر گ ی ر ی | ه ە م ا ن | س ێ ک س | د ە ک ا ت | د ە ک ر ێ ت | د ە ر گ ا | ب ۆ | ی ە ک ێ ت ی ە | م ە د ە ن ی ە ک ا ن | ل ە | د و ا ر ۆ ژ د ا | د ە ک ا ت ە و ە |	161280	FEMALE
1023	15388373848140861807.wav	زیندەوەرە زیانبەخشەکان خۆراک تێك دەدەن و جەستە بێزار دەکەن و توشی هەستیاری دەکەن و ژەهر بڵاو دەکەنەوە و نەخۆشی دەگوازنەوە.	زیندەوەرە زیانبەخشەکان خۆراک تێك دەدەن و جەستە بێزار دەکەن و توشی هەستیاری دەکەن و ژەهر بڵاو دەکەنەوە و نەخۆشی دەگوازنەوە	ز ی ن د ە و ە ر ە | ز ی ا ن ب ە خ ش ە ک ا ن | خ ۆ ر ا ک | ت ێ ك | د ە د ە ن | و | ج ە س ت ە | ب ێ ز ا ر | د ە ک ە ن | و | ت و ش ی | ه ە س ت ی ا ر ی | د ە ک ە ن | و | ژ ە ه ر | ب ڵ ا و | د ە ک ە ن ە و ە | و | ن ە خ ۆ ش ی | د ە گ و ا ز ن ە و ە |	156480	MALE
839	6142859357402992992.wav	تەلارسازی یەک دەبڕێت لەگەڵ چەندان بواری تردا وەکو پلاندانانی خانوبەرە و ئەندازیاریی مەدەنی و هونەری دیکۆرات و دیزاینی ناوەوە و دەرەوە.	تەلارسازی یەک دەبڕێت لەگەڵ چەندان بواری تردا وەکو پلاندانانی خانوبەرە و ئەندازیاریی مەدەنی و هونەری دیکۆرات و دیزاینی ناوەوە و دەرەوە	ت ە ل ا ر س ا ز ی | ی ە ک | د ە ب ڕ ێ ت | ل ە گ ە ڵ | چ ە ن د ا ن | ب و ا ر ی | ت ر د ا | و ە ک و | پ ل ا ن د ا ن ا ن ی | خ ا ن و ب ە ر ە | و | ئ ە ن د ا ز ی ا ر ی ی | م ە د ە ن ی | و | ه و ن ە ر ی | د ی ک ۆ ر ا ت | و | د ی ز ا ی ن ی | ن ا و ە و ە | و | د ە ر ە و ە |	170880	FEMALE
1119	4922115562036642255.wav	"تیمی نەبینراو" دەستەی کارگێڕییە کە هەریەکە لە ئەندامانی بۆچوونی خۆیان بۆ ڕاپۆرتی ئەندامان دەردەبڕن. تیمی نەبینراو ستاندەرەکانی هەر یەک لە ئەندامان دیاری دەکات.	تیمی نەبینراو دەستەی کارگێڕییە کە هەریەکە لە ئەندامانی بۆچوونی خۆیان بۆ ڕاپۆرتی ئەندامان دەردەبڕن تیمی نەبینراو ستاندەرەکانی هەر یەک لە ئەندامان دیاری دەکات	ت ی م ی | ن ە ب ی ن ر ا و | د ە س ت ە ی | ک ا ر گ ێ ڕ ی ی ە | ک ە | ه ە ر ی ە ک ە | ل ە | ئ ە ن د ا م ا ن ی | ب ۆ چ و و ن ی | خ ۆ ی ا ن | ب ۆ | ڕ ا پ ۆ ر ت ی | ئ ە ن د ا م ا ن | د ە ر د ە ب ڕ ن | ت ی م ی | ن ە ب ی ن ر ا و | س ت ا ن د ە ر ە ک ا ن ی | ه ە ر | ی ە ک | ل ە | ئ ە ن د ا م ا ن | د ی ا ر ی | د ە ک ا ت |	193920	FEMALE
410	18255047492477415449.wav	زۆربەی کەلوپەلە نێژراوەکان لەگەڵ توت عەنخ ئامووندا زۆر باش پارێزراون، لەگەڵ هەزاران کەلوپەلی دێرین کە دروستکراون لە کانزا و بەردی بەنرخی دەگمەن.	زۆربەی کەلوپەلە نێژراوەکان لەگەڵ توت عەنخ ئامووندا زۆر باش پارێزراون لەگەڵ هەزاران کەلوپەلی دێرین کە دروستکراون لە کانزا و بەردی بەنرخی دەگمەن	ز ۆ ر ب ە ی | ک ە ل و پ ە ل ە | ن ێ ژ ر ا و ە ک ا ن | ل ە گ ە ڵ | ت و ت | ع ە ن خ | ئ ا م و و ن د ا | ز ۆ ر | ب ا ش | پ ا ر ێ ز ر ا و ن | ل ە گ ە ڵ | ه ە ز ا ر ا ن | ک ە ل و پ ە ل ی | د ێ ر ی ن | ک ە | د ر و س ت ک ر ا و ن | ل ە | ک ا ن ز ا | و | ب ە ر د ی | ب ە ن ر خ ی | د ە گ م ە ن |	219840	FEMALE
158	10001702590741058580.wav	دوابەدوای پێشبڕكێکە، کەسەلاوسکی وەکو پێشرەوی پاڵەوانێتی شۆفێران مایەوە بە ٢،٢٥٠ خاڵەوە.	دوابەدوای پێشبڕكێکە، کەسەلاوسکی وەکو پێشرەوی پاڵەوانێتی شۆفێران مایەوە بە ٢،٢٥٠ خاڵەوە	د و ا ب ە د و ا ی | پ ێ ش ب ڕ ك ێ ک ە ، | ک ە س ە ل ا و س ک ی | و ە ک و | پ ێ ش ر ە و ی | پ ا ڵ ە و ا ن ێ ت ی | ش ۆ ف ێ ر ا ن | م ا ی ە و ە | ب ە | ٢ ، ٢ ٥ ٠ | خ ا ڵ ە و ە |	192000	MALE
830	6966322377522954463.wav	خاڵی پشکنینی کۆچکردن بە گشتی بریتیە لە یەکەم وەستان پێش ئەوەی فرۆکەیەک یان پاپۆرێك یان ئۆتۆمبیلێك بکەوێتە ڕێ.	خاڵی پشکنینی کۆچکردن بە گشتی بریتیە لە یەکەم وەستان پێش ئەوەی فرۆکەیەک یان پاپۆرێك یان ئۆتۆمبیلێك بکەوێتە ڕێ	خ ا ڵ ی | پ ش ک ن ی ن ی | ک ۆ چ ک ر د ن | ب ە | گ ش ت ی | ب ر ی ت ی ە | ل ە | ی ە ک ە م | و ە س ت ا ن | پ ێ ش | ئ ە و ە ی | ف ر ۆ ک ە ی ە ک | ی ا ن | پ ا پ ۆ ر ێ ك | ی ا ن | ئ ۆ ت ۆ م ب ی ل ێ ك | ب ک ە و ێ ت ە | ڕ ێ |	169920	FEMALE
585	14389303564970408807.wav	مرۆڤ هەزاران ساڵە هاوێنە دروست دەکەن بۆ گەورەکردن.	مرۆڤ هەزاران ساڵە هاوێنە دروست دەکەن بۆ گەورەکردن	م ر ۆ ڤ | ه ە ز ا ر ا ن | س ا ڵ ە | ه ا و ێ ن ە | د ر و س ت | د ە ک ە ن | ب ۆ | گ ە و ر ە ک ر د ن |	85440	FEMALE
401	1231891116977466439.wav	ئینجا با بێینە لای یابان. یابان وڵاتێکی دورگەییە، وەکو بەریتانیا.	ئینجا با بێینە لای یابان یابان وڵاتێکی دورگەییە وەکو بەریتانیا	ئ ی ن ج ا | ب ا | ب ێ ی ن ە | ل ا ی | ی ا ب ا ن | ی ا ب ا ن | و ڵ ا ت ێ ک ی | د و ر گ ە ی ی ە | و ە ک و | ب ە ر ی ت ا ن ی ا |	114240	MALE
520	11523732962407598598.wav	ئێسکی دەستی بەبەردبوو کە تەمەنی دوو بۆ سێ ملیۆن ساڵە ئەم گۆڕانە دەردەخات لە تایبەتمەندی دەستدا لە جوڵەوە بۆ بەکارهێنان.	ئێسکی دەستی بەبەردبوو کە تەمەنی دوو بۆ سێ ملیۆن ساڵە ئەم گۆڕانە دەردەخات لە تایبەتمەندی دەستدا لە جوڵەوە بۆ بەکارهێنان	ئ ێ س ک ی | د ە س ت ی | ب ە ب ە ر د ب و و | ک ە | ت ە م ە ن ی | د و و | ب ۆ | س ێ | م ل ی ۆ ن | س ا ڵ ە | ئ ە م | گ ۆ ڕ ا ن ە | د ە ر د ە خ ا ت | ل ە | ت ا ی ب ە ت م ە ن د ی | د ە س ت د ا | ل ە | ج و ڵ ە و ە | ب ۆ | ب ە ک ا ر ه ێ ن ا ن |	228480	FEMALE
1139	8072670893753693470.wav	کەشوهەوای سەخت دەشێت لە هەموو شوێنێکی دنیادا ڕووبدات، و جۆری جیاوازیشی هەیە، کە دەکرێت بە گوێرەی بارودۆخی جوگرافی و تۆپۆۆگرافی ئاوهەوا بێت.	کەشوهەوای سەخت دەشێت لە هەموو شوێنێکی دنیادا ڕووبدات و جۆری جیاوازیشی هەیە کە دەکرێت بە گوێرەی بارودۆخی جوگرافی و تۆپۆۆگرافی ئاوهەوا بێت	ک ە ش و ه ە و ا ی | س ە خ ت | د ە ش ێ ت | ل ە | ه ە م و و | ش و ێ ن ێ ک ی | د ن ی ا د ا | ڕ و و ب د ا ت | و | ج ۆ ر ی | ج ی ا و ا ز ی ش ی | ه ە ی ە | ک ە | د ە ک ر ێ ت | ب ە | گ و ێ ر ە ی | ب ا ر و د ۆ خ ی | ج و گ ر ا ف ی | و | ت ۆ پ ۆ ۆ گ ر ا ف ی | ئ ا و ه ە و ا | ب ێ ت |	176640	FEMALE
